store,country,lang,reviewId,date,userName,rating,appVersion,thumbsUp,title,text,replyDate,replyText,url
App Store,id,,10039664601,2023-06-16T13:06:27Z,valarmorr,2,,0,selalu lost connection,coba diperbaiki sistemnya di ios. buka komen atau yg lain selalu lama dan tb2 ada tulisan lost connection pdhl koneksi bgs2 aja tuh. jd cape bolak balik ngulang buka yg kita tuju,,"Halo, Parent valarmorr! Terima kasih atas feedbacknya. Namun, kami cukup kesulitan memahami keluhan yang Bunda maksud nih :( Silahkan kirimkan detail masalahnya (bisa berupa screenshoot, link, dll) ke email app.feedback@theasianparent.com / rohaya.sitanggang@tickledmedia.com agar kami bisa segera menindaklanjutinya. Terima kasih! (Jangan lupa bintang 5-nya!) 😊
",https://apps.apple.com/id/app/id1042523855?see-all=reviews
App Store,id,,10004935973,2023-06-06T11:50:54Z,kharinakp1334abcdefg,2,,2,Tidak bisa klik baby tracker,"Saya kenapa gabisa klik bagian pemantau popok, susu dll ya Padahal saya penting bgt mau cek data yg kemarin2, mohon bantuannya",,"Halo, Parent kharinakp1334abcdefg! Terima kasih atas feedbacknya. Namun, kami cukup kesulitan memahami keluhan yang Bunda maksud nih :( Silahkan kirimkan detail masalahnya (bisa berupa screenshoot, link, dll) ke email app.feedback@theasianparent.com / rohaya.sitanggang@tickledmedia.com agar kami bisa segera menindaklanjutinya. Terima kasih! (Jangan lupa bintang 5-nya!) 😊
",https://apps.apple.com/id/app/id1042523855?see-all=reviews
App Store,id,,8599835376,2022-04-24T02:36:45Z,kurnia saraswati,2,,0,Bagusan sebelumnya,Skrg ada iklanya sm suka eror,,"Halo Bunda, untuk mengatasi masalah yang sedang Bunda hadapi, silakan membersihkan cache aplikasi ya, Bun. Selain itu, silakan update app Bunda ke versi terbaru agar Bunda tidak mengalami hal ini lagi kedepannya. Bila masih mengalami masalah yang sama, silahkan kirim email berisi keluhan dan detail akun Bunda ke app.feedback@theasianparent.com 😊
",https://apps.apple.com/id/app/id1042523855?see-all=reviews
App Store,id,,7476770576,2021-06-18T01:56:53Z,pakEngineer,2,,0,Bayi,Harusnya waktu daftar ada pilihan juga kalau bayi sudah lahir. Nggak cuma buat pas hamil saja.,,"Hai, Bunda! Terima kasih atas review positifnya. Bisa kok bunda, di laman profil bunda hanya perlu scrol ke bawah sampai menemukan opsi ""my baby profiles"" kemudian pilih opsi ""add kid's profil"" Terima kasih dan semoga membantu ya, Bund. jangan lupa kasih bintang 5★ ya!",https://apps.apple.com/id/app/id1042523855?see-all=reviews
App Store,id,,7277191483,2021-04-29T13:33:36Z,Hennyrahma,2,,0,Login malah bikin account baru,"Lah kok saya ga bisa login, ga ada tulisan login di home. Yg ada malah bikin account baru",,"Hai, Bunda. Mohon maaf atas masalah yang Bunda alami. Saat ini tim kami telah memperbaiki masalah tersebut dan silahkan coba sekali lagi. Bila Bunda masih mengalami masalah yang sama, silahkan kirim email berisi keluhan dan detail akun Bunda ke app.feedback@theasianparent.com. Terima kasih! 😊",https://apps.apple.com/id/app/id1042523855?see-all=reviews
App Store,id,,7166920319,2021-03-31T15:00:43Z,Haniie CLouds,2,,0,kcwa,nyesel aku perbarui..  tampilanyaa jd jelekkk.... bagusan yg gmbar baby awal2 buka umur kndungan...,,"Hai, Parent! Terima kasih atas review-nya. Kami sangat terbuka atas masukan dan saran yang bisa membuat aplikasi kami menjadi lebih baik. Jika Parent memiliki masukan dan saran untuk meningkatkan kepuasan Parent terhadap aplikasi kami, silakan kirimkan ke alamat e-mail app.feedback@theasianparent.com ya. Terima kasih. 😊",https://apps.apple.com/id/app/id1042523855?see-all=reviews
App Store,id,,7145341979,2021-03-26T03:59:27Z,ithanorvitasari,2,,0,new UI jelek bkin bingung,pengen downgrade aja krn AI nya berantakan dan jelek sekali,,"Hai, Parent! Terima kasih atas review-nya. Kami sangat terbuka atas masukan dan saran yang bisa membuat aplikasi kami menjadi lebih baik. Jika Parent memiliki masukan dan saran untuk meningkatkan kepuasan Parent terhadap aplikasi kami, silakan kirimkan ke alamat e-mail app.feedback@theasianparent.com ya. Terima kasih. 😊",https://apps.apple.com/id/app/id1042523855?see-all=reviews
App Store,id,,7115547265,2021-03-18T05:35:09Z,Elfanni,2,,0,😢,Baru mau login tp gagal terus. Semoga cepet dibenerin ya. Sedih 🥲🥲,,"Hai, Bunda. Mohon maaf atas masalah yang Bunda alami. Saat ini tim kami telah memperbaiki masalah tersebut dan silahkan coba sekali lagi. Bila Bunda masih mengalami masalah yang sama, silahkan kirim email berisi keluhan dan detail akun Bunda ke app.feedback@theasianparent.com. Terima kasih! 😊",https://apps.apple.com/id/app/id1042523855?see-all=reviews
App Store,id,,6265428293,2020-08-01T02:07:47Z,Phika.rizal,2,,0,Kebanyakn minta detail,"Baru install langsung isi berbgai macam, kalau sdh pnya anak, trus masa harus tgl lahir anak jg diisi, itukn bersifat private.",,"Halo, Bunda. Mohon maaf atas ketidaknyamanannya. Bunda bisa melewati tahap tersebut bila Bunda merasa tidak nyaman untuk membagikan tanggal kelahiran anak. Jika Bunda tidak bisa melewati tahap tersebut, silahkan tulis keluhan dan detail akun Anda ke app.feedback@theasianparent.com. Terima kasih! 😊",https://apps.apple.com/id/app/id1042523855?see-all=reviews
App Store,id,,6203449261,2020-07-16T05:16:04Z,Yogayuliantoro,2,,0,Too much ads,"Ketika sedang baca artikel, iklan terlalu banyak. Untuk fungsi Yang lainnya oke.",,Hai Parent! Mohon maaf atas ketidaknyamanannya. Terima kasih juga atas reviewnya ya. Saat ini tim kami sedang mencari solusi terbaik untuk mengatasi hal tersebut. Silahkan tunggu update dari kami! 😉,https://apps.apple.com/id/app/id1042523855?see-all=reviews
App Store,id,,5866412577,2020-04-26T13:08:00Z,mylardy,2,,0,Loading,"Loadingnya lama klo masuk aplikasi ,,,",,"Hai, Parent. Mohon maaf atas masalah yang dialami. Saat ini tim kami telah memperbaiki masalah tersebut. Jika Parent masih mengalami masalah yang sama, boleh email kami di app.feedback@theasianparent.com. Terima kasih! 😊",https://apps.apple.com/id/app/id1042523855?see-all=reviews
App Store,id,,5311897464,2019-12-24T07:07:34Z,inkanov,2,,0,Good,"Apk yg bermanfaat, tp tolong gambar yg tidak seharusnya diposting dicekal atau diblokir",,"Halo Bunda. Terima kasih atas feedback-nya. Bisa dibantu untuk melaporkan akun tersebut ke app.feedback@theasianparent.com, Bun? Untuk berikutnya, Bunda bisa langsung melaporkan postingan seperti ini dalam app ya. Terima kasih! (Jangan lupa bintang 5 ya, Bun 😁)",https://apps.apple.com/id/app/id1042523855?see-all=reviews
App Store,id,,4889312023,2019-10-05T06:44:43Z,itadisini,2,,0,tidak bisa baca artikel,"hai, kenapa artikelnya tidak bisa dibaca,muncul sedetik setelah itu blank (layar putih)",,"Halo, Bunda Ita. Silakan Bunda mencoba untuk uninstall lalu install kembali. Jika masih mengalami kendala, mohon kirimkan detail akun dan permasalahan yang dialami ke app.feedback@theasianparent.com. Terima kasih dan semoga membantu.",https://apps.apple.com/id/app/id1042523855?see-all=reviews
App Store,id,,4488805748,2019-07-20T02:31:42Z,Shinta2626,2,,0,Bad,"Selalu crash tiap masuk tidak bisa refresh 
Makin hari makin parah
Padahal koneksi Internet baik baik saja
Tolong segera diperbaiki
Trims",,"Halo, Bunda Shinta. Terima kasih atas reviewnya. Kami sudah menyampaikan masalah ini ke tim terkait dan sudah berhasil diperbaiki. Jika Bunda masih mengalami hal yang sama, bantu kami dengan melaporkan masalah dan detail akun Bunda di app.feedback@theasianparent.com. Terima kasih! (Jangan lupa bintang 5 ya, Bun~ hehe)",https://apps.apple.com/id/app/id1042523855?see-all=reviews
App Store,id,,4469272051,2019-07-16T10:38:20Z,veephans,2,,0,Update mulu,Bgus si tapi update mulu ckckckc,,"Halo, Bunda. Terima kasih atas masukannya. Update ini dilakukan supaya Bunda bisa lebih nyaman lagi menggunakan app kami. Mohon maaf atas ketidaknyamanannya. Jangan lupa bintang 5-nya, Bun. 😊",https://apps.apple.com/id/app/id1042523855?see-all=reviews
App Store,id,,13412985670,2025-11-18T14:30:18Z,Greyti08,3,,0,Log out sendiri,Kenapa suka keluar sendiri dan gabisa sign in lagi bbrpa kali terjadi,,"Mohon maaf atas ketidaknyamanan yang Bunda alami. Tim kami telah melakukan perbaikan dan semoga aplikasi sudah dapat diakses kembali. Jika kendala masih terjadi, mohon laporkan ke app.id@theasianparent.com . Terima kasih atas kesabarannya 🙏✨ Jika aplikasi sudah normal, kami menghargai apabila Bunda dapat memperbarui rating 💕",https://apps.apple.com/id/app/id1042523855?see-all=reviews
App Store,id,,12977618835,2025-08-05T05:19:49Z,ikhsans,3,,0,Pemberitahuan,Terlalu  banyak spam notifikasi,,"Hai, Parent! Mohon maaf untuk ketidaknyamanannya ya. Iklan sangat dibutuhkan agar aplikasi kami tetap gratis untuk pengguna, tapi jangan khawatir, kami sudah melakukan upaya untuk mengurangi frekuensi iklan yang muncul. Untuk pertanyaan lebih lanjut, bisa hubungi kami di app.id@theasianparent.com. Terima kasih 😊",https://apps.apple.com/id/app/id1042523855?see-all=reviews
App Store,id,,12960593403,2025-07-31T22:27:11Z,Mama’s cat,3,,0,Ads,Too much pop up ads,,"Hai, Parent! Mohon maaf untuk ketidaknyamanannya ya. Iklan sangat dibutuhkan agar aplikasi kami tetap gratis untuk pengguna, tapi jangan khawatir, kami sudah melakukan upaya untuk mengurangi frekuensi iklan yang muncul. Untuk pertanyaan lebih lanjut, bisa hubungi kami di app.id@theasianparent.com. Terima kasih 😊",https://apps.apple.com/id/app/id1042523855?see-all=reviews
App Store,id,,12459115248,2025-03-24T15:21:32Z,Whdiwowmjdofl,3,,0,Update terus,APLIKASI BAGUS TAPI KENAPA APAAPA MINTA DI UPDATE TERUS ASLI BIKIN BETE,,"Halo Parent Whdiwowmjdofl! Sebelumnya terima kasih atas umpan baliknya. Update diberikan untuk memastikan bahwa pengalaman Parent memakai app kami lancar tanpa kendala. Semoga pengalaman Parent memakai app kami selalu lancar ya! Kira-kira ada lagi nggak sih hal yang perlu kami kembangkan biar Parent bisa memberikan app kami bintang 5?😊 Parent dapat memberikan kami masukan ke app.id@theasianparent.com, yaa!",https://apps.apple.com/id/app/id1042523855?see-all=reviews
App Store,id,,12268945423,2025-02-04T09:01:41Z,otoyiibdb,3,,0,Lag,"ngelag banget dibukanya, ditungguin loading gak muncul2 itu tulisan perkembangan anaknya",,"Hi Parent otoyiibdb! Terima kasih telah melaporkan kendala ini, ya. Kami minta maaf atas ketidaknyamanannya. Tim kami sedang melakukan investigasi dan segera memperbaiki masalah ini. Jika memungkinkan, mohon kirimkan detail permasalahan ke karena akan sangat membantu kami mempercepat proses perbaikan. Terima kasih 😊",https://apps.apple.com/id/app/id1042523855?see-all=reviews
App Store,id,,12178316256,2025-01-13T06:20:45Z,Ademm2020,3,,0,Suka lemot,"Hallo , knp ya skrg suka susah bgt buka apk ny",,Halo Parent Ademm2020! Apakah kami bisa mengetahui kesusahan yang Parent hadapi ketika membuka aplikasi kami? Parent dapat mengirimkan screenshot/tangkapan layar dan detail masalah ke app.id@theasianparent.com agar kami dapat dengan cepat membantu Parent menyelesaikan masalah ini ya. Terima kasih atas umpan baliknya!,https://apps.apple.com/id/app/id1042523855?see-all=reviews
App Store,id,,12155663084,2025-01-07T13:35:27Z,Melawati123,3,,0,Terlalu sering minta diperbarui aplikasi nya,"Awal awal nyaman pake aplikasi ini, tapi lama kelamaan sering banget aplikasinya harus diperbaharui 👎🏻, terus kalo ada notif dari aplikasi ini judul nya suka bikin Down dan bikin khawatir buat para ibu dan bumil👎🏻",,"Hi Bunda Melawati123! Terima kasih atas masukannya. Kami mohon maaf jika ada pesan notifikasi kami yang menyebabkan ketidaknyamanan, ya. Tim kami akan melakukan evaluasi dan perbaikan agar notifikasi di masa mendatang lebih positif dan relevan untuk Bunda. Kami sangat menghargai masukan yang diberikan, dan harap terus dukung kami dalam memberikan pengalaman terbaik. Terima kasih 😊",https://apps.apple.com/id/app/id1042523855?see-all=reviews
App Store,id,,11835980276,2024-10-15T09:02:40Z,Novadebby,3,,0,Notifikasi,Sering banget dapat notifikasi yang bikin dagdigdug. Kayak sengaja klik bait gtu loh biar kita buka apps nya. Apasih. Jangan gtu lah,,"Hi Parent Novadebby! Terima kasih atas masukannya. Kami mohon maaf jika ada pesan notifikasi kami yang menyebabkan ketidaknyamanan, ya. Tim kami akan melakukan evaluasi dan perbaikan agar notifikasi di masa mendatang lebih positif dan relevan untuk Parent. Kami sangat menghargai masukan yang diberikan, dan harap terus dukung kami dalam memberikan pengalaman terbaik. Terima kasih 😊",https://apps.apple.com/id/app/id1042523855?see-all=reviews
App Store,id,,11735579612,2024-09-17T23:30:14Z,Civita claudia,3,,0,Pembaharuan berulang,Males bgt baru di perbarui suruh perbarui trsss-.-,,Halo Bunda! Sebelumnya terima kasih atas umpan baliknya. Update diberikan untuk memastikan bahwa pengalaman Bunda memakai app kami lancar tanpa kendala. Semoga pengalaman Bunda memakai app kami selalu lancar ya! Kira-kira ada lagi nggak sih Bun hal yang perlu kami kembangkan biar Bunda bisa memberikan app kami bintang 5?😊,https://apps.apple.com/id/app/id1042523855?see-all=reviews
App Store,id,,11661581125,2024-08-28T09:04:43Z,sinta1597,3,,0,Terlalu sering update,Hampir tiap saat update app,,"Halo Bunda! Sebelumnya terima kasih atas rating & umpan baliknya. Update diberikan untuk memastikan bahwa pengalaman Bunda memakai app kami lancar tanpa kendala. Semoga pengalaman Bunda memakai app kami selalu lancar karena Bunda rajin meng-update app, ya! Kira-kira ada lagi nggak sih Bun hal yang perlu kami kembangkan biar Bunda bisa memberikan app kami bintang 5?😊",https://apps.apple.com/id/app/id1042523855?see-all=reviews
App Store,id,,11535301935,2024-07-26T01:32:52Z,Putri prihatiningsih,3,,0,Aplikasinya bagus,"Aplikasinya bagus tetapi pas saya login susah, padahal menurut saya hp saya sudah cukup bagus",,"Hi Parent! Kami mohon maaf atas kendala login yang dihadapi, namun kendala ini telah kami perbaiki dan Parent seharusnya sudah bisa login kembali sekarang. Jika masih mengalami masalah ini atau membutuhkan bantuan lebih lanjut, jangan ragu untuk menghubungi kami di kayla.azzahra@theasianparent.com. Terima kasih 😊",https://apps.apple.com/id/app/id1042523855?see-all=reviews
App Store,id,,11349650353,2024-06-06T11:51:45Z,E-SIGN,3,,0,Error,"Kok makin kesini aplikasinya jadi sering crash ya. Dari mulai cari topik2 utama yg mudah dan sering dibahas pun di search ngga muncul. Lalu, jika ingin membuat postingan berupa info/sharing/diskusi selalu error atau dibilang ada yang salah. Sayang bgt padahal aplikasinya sudah bagus loh",,"Halo Parent, mohon maaf atas masalah yang Parent hadapi. Untuk mengatasinya, silakan membersihkan cache aplikasi ya. Selain itu, silakan update app Parent ke versi terbaru agar Parent tidak mengalami hal ini lagi ke depannya. Tim kami selalu berupaya untuk memastikan hal ini tidak terjadi lagi. Bila masih mengalami masalah yang sama, silakan kirim detail akun Parent ke kayla.azzahra@theasianparent.com. Terima kasih 😊",https://apps.apple.com/id/app/id1042523855?see-all=reviews
App Store,id,,11318420390,2024-05-29T02:08:32Z,atasnamacintaaa,3,,0,Fitur pencarian tidak menemukan kata kunci,Kenapa sekarang tidak bisa menggunakan fitur pencarian? Kata kunci yang dimasukkan tidak dapat ditemukan,,"Hi Parent! Terima kasih telah melaporkan kendala ini, ya. Kami minta maaf atas ketidaknyamanannya. Tim kami sedang melakukan investigasi dan segera memperbaiki masalah ini. Jika memungkinkan, mohon kirimkan detail permasalahan ke kayla.azzahra@theasianparent.com karena akan sangat membantu kami mempercepat proses perbaikan. Terima kasih 😊",https://apps.apple.com/id/app/id1042523855?see-all=reviews
App Store,id,,10948011855,2024-02-17T09:10:11Z,fahilman,3,,0,App slow,"Hi. Kenapa ya beberapa hari ini aplikasinya jadi slow gitu? Saya kira karena sinyal, tp ternyata udah ganti wifi jg tetap lamaaa kebuka halan per halamannya itu. Saya pakai versi terakhir. Mudah2an bs segera ditindaklanjuti. Terima kasih.",,"Halo Parent, mohon maaf atas masalah yang Parent hadapi. Untuk mengatasinya, silakan membersihkan cache aplikasi ya. Selain itu, silakan update app Parent ke versi terbaru agar Parent tidak mengalami hal ini lagi ke depannya. Tim kami selalu berupaya untuk memastikan hal ini tidak terjadi lagi. Bila masih mengalami masalah yang sama, silakan kirim detail akun Parent ke kayla.azzahra@theasianparent.com. Terima kasih 😊",https://apps.apple.com/id/app/id1042523855?see-all=reviews
App Store,ph,,13147512442,2025-09-17T07:51:30Z,Mischelleann,1,,0,Not working properly,Pag may notification or reminder bakit pag click hindi naman lumalabas sa app..hindi nagwowork ng maayos..,,"We regret that you aren’t finding our app helpful. You can write to us at app.feedback@theasianparent.com to give your suggestions.  We request you to check our pregnancy or baby tracker & community page which is a perfect place to ask questions, and share tips with other parents just like you.  Please consider encouraging us with a 5★! 😊 ",https://apps.apple.com/ph/app/id1042523855?see-all=reviews
App Store,ph,,11725650077,2024-09-15T05:40:06Z,MamaDar11,1,,0,Lost sleep tracker history,"I’ve been using this app from when I was pregnant. My baby is now 15mos. I’ve been tracking her sleep. When I updated the app, I’ve lost all of my sleep log. I’ve been trying to reach out thru the app but it won’t send so now I need to review in the app store hoping to reach you. The help option in your app is not working. I can’t send an email. Please help me retrieve the log in the sleep tracker.",,"Hi Parent. Sorry for the trouble you have experienced. Please send an email with your feedback and account details to app.feedback@theasianparent.com, so that we can help to resolve the issue without delay. Thank you! 😊 Do encourage us further with a 5-star rating!",https://apps.apple.com/ph/app/id1042523855?see-all=reviews
